entry_idx,entry_time,side,entry_price,total_pts,leg1_pts,leg2_pts,leg1_exit,leg2_exit,tp2_hit,bars,sm_1m,sm_1m_abs,hour_et,dow,prior_day_atr,bars_to_tp1,5min_sm,5min_sm_dir,5min_sm_slope,5min_rsi,5min_atr,5min_ema20,5min_close,5min_high,5min_low,15min_sm,15min_sm_dir,15min_sm_slope,15min_rsi,15min_atr,15min_ema20,15min_close,15min_high,15min_low,30min_sm,30min_sm_dir,30min_sm_slope,30min_rsi,30min_atr,30min_ema20,30min_close,30min_high,30min_low,1h_sm,1h_sm_dir,1h_sm_slope,1h_rsi,1h_atr,1h_ema20,1h_close,1h_high,1h_low,4h_sm,4h_sm_dir,4h_sm_slope,4h_rsi,4h_atr,4h_ema20,4h_close,4h_high,4h_low,session_above_vwap,session_or_high,session_or_low,session_above_or,session_below_or,session_ib_high,session_ib_low,vol_regime,5min_sm_aligned,15min_sm_aligned,30min_sm_aligned,1h_sm_aligned,4h_sm_aligned,5min_close_vs_ema,15min_close_vs_ema,30min_close_vs_ema,1h_close_vs_ema,4h_close_vs_ema,5min_rsi_ob,5min_rsi_os,15min_rsi_ob,15min_rsi_os,30min_rsi_ob,30min_rsi_os,1h_rsi_ob,1h_rsi_os,4h_rsi_ob,4h_rsi_os,dist_or_high,dist_or_low,dist_ib_high,dist_ib_low
309549,2026-01-05 15:08:00,long,25629.0,39.25,13.5,25.75,TP1,TP2,1.0,10,0.009706191902644212,0.009706191902644212,10,0,244.09527943516295,1.0,-0.232817962233144,-1.0,0.04085769459424088,62.65315363198388,38.50869093329394,25593.847283611525,25634.5,25642.0,25565.5,-0.1556112177339855,-1.0,0.02380393542255005,57.41383038636278,38.713803949657304,25566.515912959323,25594.75,25632.75,25560.0,-0.018509704671992644,-1.0,0.03256016807715667,60.608975851999304,49.18991657605017,25542.122227615444,25594.75,25673.25,25538.5,-0.07429122023046952,-1.0,0.015172644200320773,70.85293340274367,65.44718427339998,25525.296193589806,25594.75,25673.25,25538.5,-0.020477797103037154,-1.0,0.010943083800174946,54.33399943699825,105.2101156694235,25552.349325796946,25567.75,25577.0,25467.5,True,,,False,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.15883784855786764,0.11043384689880832,0.20604306844815073,0.2720979450480829,0.06027106942963607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
309652,2026-01-05 16:51:00,long,25701.75,-86.0,-43.0,-43.0,SL,SL,0.0,9,0.12736267524450282,0.12736267524450282,11,0,244.09527943516295,,0.15470781228541225,1.0,-0.018695322411631077,68.04117720916379,27.719191816550467,25666.487456822706,25701.5,25706.25,25679.0,-0.05693895968935517,-1.0,0.019780961009142894,68.63863859927787,41.30526358150222,25617.34493436662,25680.5,25696.5,25662.5,0.19077713732457025,1.0,0.06115154504354303,71.87591090459895,53.54728378920635,25576.354698111903,25683.5,25696.75,25651.25,-0.039114664672458443,-1.0,0.03517655555801108,79.83449222890358,69.75452825387141,25538.553698962205,25664.5,25691.25,25565.5,0.01675542723012996,1.0,0.037233224333167114,62.685849456618584,109.92725026446467,25563.030342387712,25664.5,25691.25,25520.0,True,25684.0,25565.5,True,False,25691.25,25565.5,0.0,1.0,0.0,1.0,0.0,1.0,0.13641345835184354,0.24653244040389813,0.41892327172021215,0.49316144728631567,0.3969390805910614,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.75,136.25,10.5,136.25
309687,2026-01-05 17:26:00,short,25622.75,8.75,10.75,-2.0,TP1,BE,0.0,10,-0.1022805114528213,0.1022805114528213,12,0,244.09527943516295,6.0,-0.0508555229258868,-1.0,-0.049959796911759335,34.673179650538856,27.006510170908257,25661.348915943614,25631.75,25650.25,25627.25,-0.005572853028736169,-1.0,0.016033888131915475,62.35548531033572,41.1956099248667,25626.005717247965,25671.5,25673.5,25642.5,0.24417556088827835,1.0,0.05339842356370811,63.95682279492408,53.34747780426304,25584.130441148867,25658.0,25708.0,25657.25,-0.008131824076041516,-1.0,0.030982840596416927,77.29770209176542,68.82563337859489,25549.929537156284,25658.0,25708.0,25651.25,0.01675542723012996,1.0,0.037233224333167114,62.685849456618584,109.92725026446467,25563.030342387712,25664.5,25691.25,25520.0,True,25684.0,25565.5,False,False,25691.25,25565.5,0.0,1.0,1.0,0.0,1.0,0.0,-0.11534434935812714,0.17753169672250074,0.28873195053884976,0.4229775377131798,0.3969390805910614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-61.25,57.25,-68.5,57.25
309717,2026-01-05 17:56:00,short,25621.5,35.0,9.25,25.75,TP1,TP2,1.0,16,-0.10339227094981379,0.10339227094981379,12,0,244.09527943516295,11.0,-0.3116764908233333,-1.0,-0.02889167027769768,38.00355402218764,24.771371283905346,25643.28053045517,25619.5,25628.25,25610.5,0.029946829557712495,1.0,0.00844224421429067,42.54366982717652,41.331928965828936,25625.051165366247,25613.5,25635.0,25607.5,0.30087220199282255,1.0,0.0566966411045442,55.88511227578532,53.6976579611014,25588.379922944212,25628.75,25673.5,25615.25,-0.008131824076041516,-1.0,0.030982840596416927,77.29770209176542,68.82563337859489,25549.929537156284,25658.0,25708.0,25651.25,0.01675542723012996,1.0,0.037233224333167114,62.685849456618584,109.92725026446467,25563.030342387712,25664.5,25691.25,25520.0,True,25684.0,25565.5,False,False,25691.25,25565.5,0.0,1.0,0.0,0.0,1.0,0.0,-0.09273591351514669,-0.04507762849605186,0.15776722550375116,0.4229775377131798,0.3969390805910614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-62.5,56.0,-69.75,56.0
311067,2026-01-06 17:26:00,long,25742.0,37.25,11.5,25.75,TP1,TP2,1.0,12,0.022948045837796,0.022948045837796,12,1,246.14204518979415,8.0,0.07587574685906442,1.0,-0.009882796278789768,67.03456054322737,27.092696702173136,25700.460783291546,25733.5,25742.0,25712.5,0.15142640334105084,1.0,0.05432971776827987,61.01882116842664,39.29946411116449,25673.688676639227,25714.0,25718.5,25674.5,-0.45961653807352804,-1.0,-0.14050411753607023,58.25476182343824,47.79706620659316,25652.127443046953,25695.75,25701.25,25653.75,-0.27422704886701676,-1.0,0.09669055970205104,60.36898779983031,62.446081368341716,25631.260231325265,25695.75,25708.5,25639.0,0.005223907620708845,1.0,-0.030710866359921984,61.7441037450511,110.66841780446637,25589.390694372913,25687.75,25778.75,25590.5,True,25778.75,25726.25,False,False,25778.75,25673.0,1.0,1.0,1.0,0.0,0.0,1.0,0.12855495855519172,0.15701414731827187,0.170054343640301,0.25160592219308503,0.3843753327378623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.75,15.75,-36.75,69.0
312327,2026-01-07 15:26:00,long,25846.75,47.75,10.25,37.5,TP1,TP2,1.0,7,0.35651570725195564,0.35651570725195564,10,2,251.25689910480884,2.0,0.33751861983468456,1.0,0.08256275183908302,64.53051434197616,25.667210867406002,25825.21747491201,25858.5,25861.5,25827.5,-0.33190831447374153,-1.0,-0.03927838232791431,81.65198407286206,27.71954015368406,25792.795379011975,25859.25,25870.75,25812.0,-0.26873091961238155,-1.0,-0.16792558846305206,82.71321554683821,30.006847884778093,25779.24550452039,25857.0,25880.0,25770.75,-0.07453808397379197,-1.0,-0.08007439606552819,76.68966441888486,44.76407741782449,25768.18462723317,25857.0,25880.0,25761.5,0.003188028606199156,1.0,0.020164295136937127,62.244844190448596,98.31712623808856,25668.61224953694,25767.75,25788.25,25727.0,True,,,False,False,,,2.0,1.0,0.0,0.0,0.0,1.0,0.12887606898305087,0.2576479982549692,0.3016166453202678,0.3446706628800071,0.38622169947986423,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,
312354,2026-01-07 15:53:00,long,25906.75,10.25,11.25,-1.0,TP1,BE,0.0,30,0.10933127382577473,0.10933127382577473,10,2,251.25689910480884,8.0,0.5237278728601764,1.0,0.053930958301895204,69.33659566605462,33.56635855705914,25843.364569439433,25898.0,25905.75,25851.25,-0.3788256217582032,-1.0,-0.02227878385365689,73.28108020032501,34.092358601901054,25804.979890755836,25854.5,25902.0,25809.0,-0.3700359581829684,-1.0,-0.10130503857058687,83.9714858080094,32.41707303586537,25787.50783742321,25866.0,25875.75,25812.0,-0.07453808397379197,-1.0,-0.08007439606552819,76.68966441888486,44.76407741782449,25768.18462723317,25857.0,25880.0,25761.5,0.003188028606199156,1.0,0.020164295136937127,62.244844190448596,98.31712623808856,25668.61224953694,25767.75,25788.25,25727.0,True,25875.75,25812.0,True,False,,,2.0,1.0,0.0,0.0,0.0,1.0,0.21140989755325973,0.19190136730896498,0.30438056702354266,0.3446706628800071,0.38622169947986423,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,94.75,,
312407,2026-01-07 16:46:00,long,25953.75,41.75,13.0,28.75,TP1,TP2,1.0,21,0.39337236086751753,0.39337236086751753,11,2,251.25689910480884,11.0,0.36300313182829347,1.0,-0.0639807846799137,73.6412333355561,26.160054829939586,25890.445378142616,25942.25,25944.75,25905.5,-0.21647194435725609,-1.0,0.023074235362263412,77.34874012980676,37.67631596285131,25842.22636063776,25942.25,25944.75,25889.5,-0.4649269003413951,-1.0,-0.059162828830866376,82.1864278265742,38.35834358704718,25807.96219798136,25895.75,25930.0,25879.25,-0.1792420800980371,-1.0,-0.10470399612424514,82.4313771998061,48.87021474512274,25781.238472258585,25905.25,25911.25,25809.0,0.005781206922538973,1.0,0.002593178316339817,73.33463385728936,102.58018864965366,25691.14917815247,25905.25,25911.25,25753.25,True,25875.75,25812.0,True,False,25911.25,25809.0,2.0,1.0,0.0,0.0,0.0,1.0,0.20009165968662093,0.38705503916873607,0.3401578216257093,0.48101462571263,0.833364130046773,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,78.0,141.75,42.5,144.75
313773,2026-01-08 16:32:00,short,25630.0,43.25,14.25,29.0,TP1,TP2,1.0,4,-0.030896979181692763,0.030896979181692763,11,3,252.6671205973225,3.0,0.018153509455691608,1.0,-0.08116187589601476,38.17714245727148,39.88860802439325,25664.69348223526,25624.5,25653.25,25621.25,0.5837388782320292,1.0,0.06540973247006376,30.241947391084622,51.21248623411236,25710.170777912295,25624.5,25670.0,25614.25,0.19599083801777445,1.0,0.07169861258293353,32.59386178570895,58.71615494211873,25738.176899236183,25624.5,25686.75,25614.25,0.14419405701772214,1.0,0.007143858481430065,39.657159410170614,68.1166568801384,25762.772791354593,25684.75,25713.5,25569.5,-0.15364921040628382,-1.0,-0.018914676512274242,41.638435935407934,111.44523793310053,25728.634510998923,25684.75,25818.75,25569.5,False,25713.5,25569.5,False,False,25713.5,25569.5,1.0,0.0,0.0,0.0,0.0,1.0,-0.15661002249288872,-0.33321745955065923,-0.44166647731586856,-0.3028509081164428,-0.1705668094440179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.5,60.5,-83.5,60.5
315087,2026-01-09 15:26:00,long,25808.5,45.5,14.75,30.75,TP1,TP2,1.0,2,0.1528195746878503,0.1528195746878503,10,4,254.2444691260852,1.0,-0.2897935055237908,-1.0,0.03510928755532683,61.515363963622605,52.017424062807386,25743.225318852208,25799.75,25814.75,25752.0,-0.5389612563593067,-1.0,0.012436114028580247,50.92163546707743,50.89856176402371,25740.72518896969,25748.0,25759.75,25615.75,-0.5826063011365062,-1.0,0.004105409816261951,51.61294114709205,48.98100157699475,25721.411166563772,25734.0,25791.0,25648.25,0.10191150445848796,1.0,0.022196547852305293,53.32729758925464,61.307192016753355,25718.321415362618,25734.0,25824.75,25648.25,-0.16095910449238507,-1.0,0.002922613434268251,54.105353722409816,104.97670888226388,25710.921479427157,25740.5,25767.0,25662.25,True,,,False,False,,,2.0,0.0,0.0,0.0,1.0,0.0,0.21957109277366987,0.028261872876170283,0.04894301232038432,0.060962705863131614,0.1150426311888902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
315167,2026-01-09 16:46:00,long,25876.0,51.0,17.75,33.25,TP1,TP2,1.0,5,0.09308841980896085,0.09308841980896085,11,4,254.2444691260852,3.0,0.342560935659996,1.0,-0.0010512945838669907,60.25289606069796,39.741386655157456,25832.2696567135,25868.25,25876.0,25852.25,-0.03727667860831452,-1.0,0.028013760488638184,63.177190414459666,57.64900851920298,25789.313093738616,25868.25,25877.25,25845.0,-0.3795592858162544,-1.0,0.0784155569572999,67.07047797293396,68.61489083988974,25753.112157592153,25864.0,25901.5,25810.75,0.10822795782571332,1.0,0.006316453367225361,66.39808722306972,75.73167830127097,25727.219375804274,25811.75,25879.0,25615.75,-0.15311374281726775,-1.0,0.007845361675117318,62.9488462421689,116.28194396210218,25720.52419567219,25811.75,25879.0,25615.75,True,25860.75,25615.75,True,False,25879.0,25615.75,2.0,1.0,0.0,0.0,1.0,0.0,0.1392844831857434,0.3060837873985454,0.43058035754780144,0.3285649450139359,0.3546809685284672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,260.25,-3.0,260.25
315232,2026-01-09 17:51:00,long,25924.0,3.75,7.0,-3.25,TP1,BE,0.0,2,0.03531972882735951,0.03531972882735951,12,4,254.2444691260852,1.0,-0.08611948961453597,-1.0,-0.031772740212155204,61.72169854477234,27.592196281455188,25891.26183780212,25921.0,25929.0,25905.75,0.10700414894383498,1.0,0.0545749755846352,67.74587763825066,51.80776453344847,25829.679203568012,25910.0,25927.5,25904.0,-0.19918170346850433,-1.0,0.10041562597089398,71.93294902328682,67.08120689766004,25781.90360292691,25913.25,25926.0,25885.25,0.15304186321355445,1.0,0.044813905387841135,76.09217146447497,78.16155842260876,25744.650863822913,25910.25,25920.5,25810.75,-0.15311374281726775,-1.0,0.007845361675117318,62.9488462421689,116.28194396210218,25720.52419567219,25811.75,25879.0,25615.75,True,25860.75,25615.75,True,False,25879.0,25615.75,2.0,0.0,1.0,0.0,1.0,0.0,0.11485790991638607,0.3109631977964826,0.5094518973307331,0.6432370633147372,0.3546809685284672,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,63.25,308.25,45.0,308.25
316482,2026-01-12 15:41:00,long,25897.75,36.0,10.5,25.5,TP1,TP2,1.0,27,0.8635672844188133,0.8635672844188133,10,0,249.88553715463468,14.0,-0.13530438055199165,-1.0,0.041356709154323434,62.48077499254013,31.01224456699495,25857.5461196634,25901.25,25908.25,25879.75,-0.3173372756970237,-1.0,0.12261238837146188,89.68036932437656,38.70475886555385,25786.090895351146,25921.75,25933.25,25881.25,-0.4486423452850782,-1.0,-0.160151916178974,87.87534268893091,46.68139244398639,25767.15580633941,25921.75,25933.25,25867.0,0.4826927047999497,1.0,-0.041093839771338236,73.0390516798965,67.86175583669674,25765.15093303344,25901.0,25924.75,25719.75,0.003214049747913894,1.0,0.0216504071847633,42.77657441995288,115.56375434738216,25761.878243201823,25719.0,25750.0,25632.75,True,25933.25,25867.0,False,False,,,0.0,0.0,0.0,0.0,1.0,1.0,0.16901789572122866,0.5260941070882178,0.599966076281319,0.5272589604448508,-0.16644067174387134,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-35.5,30.75,,
316615,2026-01-12 17:54:00,long,25965.5,36.5,10.5,26.0,TP1,TP2,1.0,28,0.02469364716722572,0.02469364716722572,12,0,249.88553715463468,9.0,-0.09224831312465673,-1.0,-0.00951237093247606,62.248167878725546,20.26997945406759,25945.475437639274,25969.5,25972.25,25956.5,-0.1618460068125982,-1.0,0.006004807904863019,73.92813455611137,36.56607812717113,25881.621649848526,25959.25,25963.0,25938.5,-0.7293967505789214,-1.0,-0.017388400313471664,88.59160026422121,46.949858121425855,25826.530598556972,25962.5,25977.0,25948.75,0.40758962489304323,1.0,-0.03332559827504167,77.92888421244544,68.01472824694771,25796.75393837885,25960.5,25969.5,25901.25,-0.0026365537945615136,-1.0,-0.005850603542475408,62.89092081652091,123.02348617971201,25776.556505754033,25916.0,25933.25,25713.25,True,25933.25,25867.0,True,False,25933.25,25863.5,0.0,0.0,0.0,0.0,1.0,0.0,0.09259634659025569,0.2999361910227441,0.5264718035748287,0.6347545199380247,0.5409702192565519,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.25,98.5,32.25,102.0
317917,2026-01-13 16:36:00,long,25948.75,33.25,8.25,25.0,TP1,TP2,1.0,7,0.054490194620956056,0.054490194620956056,11,1,259.7329987864465,6.0,0.036175557306704464,1.0,0.0030907051522279794,69.20256873924386,38.45429475876953,25903.11902788675,25945.75,25946.75,25893.75,-0.34899846138405805,-1.0,0.029062751010131616,48.952684964154216,51.28266033501921,25909.87958616893,25904.75,25924.5,25847.25,-0.4230038656021917,-1.0,0.0038104563802782154,49.19948682049834,56.096819283156705,25907.377139829216,25904.75,25924.5,25847.25,-0.6583872510574301,-1.0,-0.008116569978612542,46.44981775864512,64.3409913576893,25900.713471311654,25894.5,25971.25,25806.0,0.016280703877473546,1.0,0.006097233227740251,54.99970617675791,120.19409609750316,25838.32773849572,25894.5,26046.25,25806.0,True,25971.25,25811.75,False,False,25971.25,25806.0,2.0,1.0,0.0,0.0,0.0,1.0,0.16457852842877221,-0.019797800108908657,-0.01014050868614063,-0.023989575879969718,0.21739898213533562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.5,137.0,-22.5,142.75
319232,2026-01-14 15:31:00,short,25584.25,-86.5,-43.25,-43.25,SL,SL,0.0,10,-0.1559834194064761,0.1559834194064761,10,2,258.5377845874146,,-0.4852798060161342,-1.0,0.012635461732416142,39.29903922866476,48.67356578900563,25675.02022904896,25613.0,25669.75,25609.25,0.24659648043126556,1.0,-0.05964319437108015,32.60903246230403,54.37846196602139,25727.542748777036,25613.0,25695.0,25609.25,0.5135444176882391,1.0,0.056191042274162606,23.87372603352354,62.26784834627392,25769.96894320032,25613.0,25695.0,25533.0,0.11022305518063374,1.0,0.07570111412845798,16.927098594658787,72.74632556083232,25815.35995390701,25585.25,25791.25,25578.25,-0.032778430498526634,-1.0,0.0073923955913772765,35.65644747859865,121.64913433080385,25842.80652620038,25743.0,25878.75,25711.5,False,25695.0,25533.0,False,False,,,1.0,1.0,0.0,0.0,0.0,1.0,-0.2415586375226735,-0.44521449209322783,-0.6091157639588053,-0.8913683726195084,-0.38620621989795373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-110.75,51.25,,
319357,2026-01-14 17:36:00,short,25465.5,4.0,9.0,-5.0,TP1,BE,0.0,6,-0.09980853843746962,0.09980853843746962,12,2,258.5377845874146,3.0,0.243642862423924,1.0,0.08510209919156211,38.48956077302336,42.18939083074872,25506.937429112284,25451.75,25493.5,25446.25,-0.17750469490958326,-1.0,-0.026160540095987728,35.58462565630077,64.37807766404369,25606.283591229116,25493.5,25501.75,25433.25,0.5424203641428728,1.0,0.08142546880611318,30.810586994695498,77.30451547839257,25682.35798174017,25493.5,25505.75,25433.25,0.23934462794485895,1.0,0.042305093202907096,12.041563602033108,88.5389235703095,25753.631390839975,25460.0,25592.0,25440.0,0.027412770552424803,1.0,0.06019120105095144,21.501273332780613,137.12062473574642,25809.372571324155,25491.75,25807.75,25469.5,False,25695.0,25533.0,False,True,25695.0,25469.5,1.0,0.0,1.0,0.0,0.0,0.0,-0.21636242793027735,-0.4404527928752117,-0.7353607557158314,-1.1401552906609267,-1.2306481703358163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-229.5,-67.5,-229.5,-4.0
320612,2026-01-15 15:31:00,short,25881.0,58.0,29.0,29.0,TP1,TP2,1.0,14,-0.17773782268335622,0.17773782268335622,10,3,276.12437140259925,14.0,0.03544383000214191,1.0,0.022864827311797287,39.75643872947218,38.32966147661547,25885.632350559164,25862.75,25899.5,25843.5,-0.29157343398079527,-1.0,-0.049591418992117664,47.85510487568538,42.86967527770467,25854.9074652149,25862.75,25915.75,25843.5,-0.33827199315869594,-1.0,0.08321875564190556,62.36335686958207,51.845424202173795,25801.040442232974,25862.75,25915.75,25837.25,-0.850412295089484,-1.0,-0.007488050851409467,72.43260628308514,73.0388975397492,25744.673225443672,25864.0,25954.25,25842.75,0.27430813091044426,1.0,0.012282122884025914,58.93043242973498,143.09185601611213,25750.198438893447,25841.5,25855.75,25673.5,True,25915.75,25837.25,False,False,,,2.0,0.0,1.0,1.0,1.0,0.0,-0.08839788130062888,0.030332867350819352,0.23917468718050433,0.46350083184740676,0.35456643692753015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-34.75,43.75,,
320732,2026-01-15 17:31:00,short,25877.0,5.5,9.75,-4.25,TP1,BE,0.0,14,-0.22482290470879907,0.22482290470879907,12,3,276.12437140259925,2.0,0.001188561485602535,1.0,0.06366824884031808,35.34608440251036,29.777497457178026,25904.49714457288,25880.5,25904.75,25877.0,-0.32847915421650886,-1.0,0.07877855105081855,46.85029429628219,44.31234572427125,25878.496400809858,25880.5,25911.75,25877.0,-0.07755039913384199,-1.0,0.01373438620219991,57.41087393527815,57.17269915239185,25833.20275745313,25880.5,25939.75,25877.0,-0.816559595972406,-1.0,0.038070101894396635,78.6002949295166,75.37154940927353,25773.805066633027,25924.5,25937.25,25877.25,0.2778370464489984,1.0,0.003528915538554167,61.72883696456913,143.63886630067555,25762.94144471312,25884.0,25954.25,25803.5,True,25915.75,25837.25,False,False,25925.75,25803.5,2.0,0.0,1.0,1.0,1.0,0.0,-0.0926369828333385,0.007742332317574548,0.18308702560398973,0.5846825215655237,0.46989415221344005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-38.75,39.75,-48.75,73.5
322122,2026-01-16 17:41:00,short,25697.25,45.0,8.25,36.75,TP1,TP2,1.0,19,-0.026608618866131084,0.026608618866131084,12,4,284.3833448738422,5.0,0.008335527721248293,1.0,-0.023676317698634958,39.06536570756998,25.960809312654543,25708.759547725258,25696.0,25713.75,25692.0,0.6238985568300359,1.0,0.028243203474431877,40.03615360908326,41.6504939562061,25745.72096184732,25701.25,25717.25,25695.0,0.055511404903835215,1.0,0.008992082447951077,33.75365556672726,49.93661539087291,25771.16944973388,25701.25,25721.5,25695.0,0.34715280935220083,1.0,0.06741813738693414,35.12157148950172,68.75631078615201,25781.23298581094,25717.0,25753.25,25660.5,0.0460738785411553,1.0,-0.060357720142195204,41.79701554703967,140.44147599000752,25765.88068097357,25680.75,25891.25,25590.25,False,25765.5,25662.75,False,False,25765.5,25590.25,2.0,0.0,0.0,0.0,0.0,0.0,-0.049631129427195546,-0.17273146832136652,-0.2713087967166405,-0.24914629120450565,-0.3304008197027486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.25,34.5,-68.25,107.0
323377,2026-01-19 15:36:00,long,25329.0,37.5,11.75,25.75,TP1,TP2,1.0,32,0.07463651193541629,0.07463651193541629,10,0,276.279516753466,28.0,0.30381900345740787,1.0,0.07901725574207574,62.31656751532309,22.59407556133777,25307.034768975293,25332.0,25332.75,25309.0,-0.17301036408357662,-1.0,0.11113004940626703,53.44054783382918,38.054532805993176,25311.687453930987,25318.5,25330.0,25287.75,-0.1629123992063985,-1.0,-0.03432500240648942,47.8384928748134,53.35912140732916,25341.73684986328,25318.5,25343.75,25287.75,0.47315302993091735,1.0,-0.02408347442484099,33.31519532709075,72.809352622484,25424.201441004207,25316.25,25347.5,25236.25,-0.0039172150455293875,-1.0,0.019814767960952107,21.189676091789508,138.15479646180748,25626.073639424372,25290.25,25410.5,25257.5,False,25343.75,25287.75,False,False,,,1.0,1.0,0.0,0.0,1.0,0.0,0.09864937260572756,0.026914626223213216,-0.0916939908300089,-0.4246011079431673,-1.310476369301168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.75,41.25,,
324512,2026-01-20 15:31:00,long,25359.75,50.25,24.5,25.75,TP1,TP2,1.0,4,0.09321441268690506,0.09321441268690506,10,1,273.24169412821846,2.0,-0.5277851442555961,-1.0,0.07567008061953884,65.64626606869368,52.26521968027991,25285.639318619513,25361.75,25364.0,25321.25,-0.07507865989989565,-1.0,-0.07300118292140012,69.88613014505835,59.39779391789427,25261.687031358862,25361.75,25364.0,25254.0,-0.11044615573507321,-1.0,-0.0033328229945982224,70.40094897404276,64.87296308073708,25269.87612544693,25361.75,25364.0,25254.0,0.14006509313796156,1.0,-0.029744563345009023,55.86079185862229,83.63434072685689,25303.20464348934,25323.0,25369.0,25201.25,0.01373633585565981,1.0,0.009829959020755286,25.489645844052504,132.76892499816995,25490.332296427347,25205.5,25288.75,25095.25,True,25364.0,25254.0,False,False,,,1.0,0.0,0.0,0.0,1.0,1.0,0.3010035871406337,0.39610564613884786,0.3635707357526546,0.07823260646060208,-1.1174130376765152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.25,105.75,,
324572,2026-01-20 16:31:00,long,25380.25,46.0,14.75,31.25,TP1,TP2,1.0,5,0.03337893070617856,0.03337893070617856,11,1,273.24169412821846,1.0,-0.15373109413763347,-1.0,-0.03182282457312671,61.72899348993829,48.011363419475614,25350.845947591835,25403.5,25407.25,25333.5,-0.30973230239811456,-1.0,-0.050779284647954226,70.99850635196137,62.97166915058773,25303.948625386118,25403.5,25407.25,25333.5,-0.09093751736039102,-1.0,0.017599648689826525,75.34421625415706,69.63536102369677,25290.648030127755,25403.5,25428.25,25333.5,0.10640379772864267,1.0,-0.03366129540931889,60.45441111698013,89.3568878177957,25308.923248871306,25363.25,25417.75,25254.0,0.021571478295363766,1.0,0.007835142439703957,43.83880696711745,140.16043035544354,25478.229220577123,25363.25,25417.75,25181.5,True,25364.0,25254.0,True,False,25417.75,25254.0,1.0,0.0,0.0,0.0,1.0,1.0,0.20770136238063688,0.39342229186320576,0.4462201590793905,0.21465453348007132,-0.45128419083482246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.25,126.25,-37.5,126.25
325962,2026-01-21 16:41:00,short,25331.75,49.5,12.0,37.5,TP1,TP2,1.0,4,-0.14289910097193007,0.14289910097193007,11,2,278.26014454763146,3.0,-0.020480449960290137,-1.0,0.08565111823602978,26.64353378440964,42.12465773891632,25393.103940279172,25335.25,25421.0,25334.0,0.12393323413842366,1.0,-0.005311967507403537,84.54164168966456,56.96133245071674,25278.782581824482,25458.0,25478.0,25442.25,0.07932782605050495,1.0,0.0036076331270044337,80.10547279494374,74.66166152228008,25236.349922240122,25458.0,25496.5,25442.25,-0.014658446058040342,-1.0,0.05323308297929241,75.70571885482892,95.38571383927241,25213.684812301693,25469.75,25488.0,25293.0,-0.07634162050457527,-1.0,-0.0413456831515569,58.458181911004566,164.9843774813651,25358.902177119497,25469.75,25488.0,25026.0,True,25387.25,25293.0,False,False,25488.0,25293.0,2.0,1.0,0.0,0.0,1.0,1.0,-0.2278332747947475,0.708963802332696,0.8782968949267235,1.0155801883165168,0.43711601593115385,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-55.5,38.75,-156.25,38.75
